"Mainstream National Schools 2009-2010 School Year.",,,,,,,,
"Schools in red have since closed",,,"Enrolment as on 30th September 2009",,,,,
"COUNTY","Roll No.","SCHOOL","ADDRESS 1","ADDRESS 2","TEL. NO.","GIRLS","BOYS","TOTAL"
"South Dublin","11638N","WHITECHURCH NAT SCHOOL","WHITECHURCH","RATHFARNHAM",14942177,79,74,153
"South Dublin","12014D","ST ANDREWS N S","LUCAN","CO DUBLIN",16280975,113,119,232
"South Dublin","13217W","HOLY FAMILY NATIONAL SCHOOL","RATHCOOLE","CO DUBLIN",14580570,202,190,392
"South Dublin","13447Q","SCOIL MHUIRE","LUCAN","CO DUBLIN",16280056,657,0,657
"South Dublin","14939T","RATHFARNHAM PARISH N S","WASHINGTON LANE","TEMPLEOGUE",14943470,127,112,239
"South Dublin","16461C","CAISLEAIN NUA LIAMHNA","NEWCASTLE LYONS","CO DUBLIN",14580114,110,153,263
"South Dublin","16983J","S N NAOMH CILLIN","ROBINHOOD RD., BLUEBELL","INCHICORE",14500440,9,11,20
"South Dublin","17055T","S N  NAOMH MHUIRE","SAGGART","CO DUBLIN",14580922,169,161,330
"South Dublin","17899C","SCOIL CARMEL","TEACH GIUISE","TALLAGHT",14514151,201,230,431
"South Dublin","17953F","S N BHAILE EAMONN","RATHFARNHAM","DUBLIN 14",14933255,42,41,83
"South Dublin","17996A","GLEN NA SMOL N S","GLEN NA SMAL","TALLAGHT",14624143,34,32,66
"South Dublin","18173H","S N BRIOTAS","BRITTAS","CO DUBLIN",14582311,38,47,85
"South Dublin","18323A","SCOIL LORCAIN B","PALMERSTOWN","DUBLIN 20",16267493,0,365,365
"South Dublin","18324C","SCOIL BRIDE C","PALMERSTOWN","DUBLIN 20",16265431,361,0,361
"South Dublin","18411U","ST MARYS SCHOOL","GREENHILLS ROAD","TALLAGHT",14515387,136,176,312
"South Dublin","18602E","SCOIL MHUIRE","CLONDALKIN","DUBLIN 22",14592986,222,109,331
"South Dublin","18642Q","S N NAOMH EOIN","TOWER ROAD","CLONDALKIN",14570680,46,44,90
"South Dublin","18655C","SCOIL NAOMH SEOSAMH","CLONDALKIN","DUBLIN 22",14592951,0,370,370
"South Dublin","19114T","ST PATRICK GNS","BALLYROAN","RATHFARNHAM",14946566,342,93,435
"South Dublin","19158Q","ST PETERS B N S","LIMEKILN RD","GREENHILLS",14506230,0,180,180
"South Dublin","19159S","ST PAULS G N S","GREENHILLS","KIMMAGE WEST",14506019,321,0,321
"South Dublin","19177U","ST PIUS X N S BOYS","FORTFIELD PARK","TERENURE",14903057,0,501,501
"South Dublin","19178W","ST PIUS X G N S","FORTFIELD PARK","TERENURE",14901052,498,0,498
"South Dublin","19220S","SCOIL NAOMH IDE","CLONDALKIN","DUBLIN 22",14592766,214,77,291
"South Dublin","19221U","SCOIL NAOMH AINE","CLONDALKIN","DUBLIN 22",14591645,208,89,297
"South Dublin","19390U","ST MARKS SEN NS","SPRINGFIELD","TALLAGHT",14513138,266,277,543
"South Dublin","19446V","SCOIL MHUIRE BOYS","GRANGE ROAD","RATHFARNHAM",14931477,0,459,459
"South Dublin","19462T","NAOMH MAOLRUAIN","OLD BAWN","TALLAGHT",14513967,175,189,364
"South Dublin","19463V","NAOMH MAOLRUAIN SENIOR","OLD BAWN","TALLAGHT",14510706,163,167,330
"South Dublin","19464A","SN NAOMH COLMCILLE","HOMELAWNS","TALLAGHT",14512011,21,19,40
"South Dublin","19465C","ST KEVINS BOYS","KILNAMANAGH","TALLAGHT",14517925,0,223,223
"South Dublin","19466E","ST KEVINS GIRLS","KILNAMANAGH","TALLAGHT",14517981,221,0,221
"South Dublin","19472W","ST MARKS JUNIOR N S","SPRINGFIELD","TALLAGHT",14512076,248,306,554
"South Dublin","19474D","SCOIL COLMCILLE NAOFA","KNOCKLYON","TEMPLEOGUE",14947422,337,361,698
"South Dublin","19490B","SCOIL MHUIRE","BALLYBODEN","DUBLIN 16",14931967,99,110,209
"South Dublin","19494J","BISHOP GALVIN NS","ORWELL PARK","TEMPLEOGUE",14566652,156,264,420
"South Dublin","19502F","SCOIL AENGHUSA JUN NS","BALROTHERY","TALLAGHT",14513912,76,108,184
"South Dublin","19503H","SCOIL CHRONAIN","SRAID MOR","RATH CUIL",14588889,119,138,257
"South Dublin","19509T","SCOIL NANO NAGLE","BAWNOGE","CLONDALKIN",14571306,161,178,339
"South Dublin","19510E","TALBOT SENIOR NS","BAWNOGE","CLONDALKIN",14571226,144,131,275
"South Dublin","19541P","BELGARD HEIGHTS N S","SCOIL ARD MHUIRE","BELGARD HEIGHTS",14517134,130,160,290
"South Dublin","19542R","ST THOMAS JUNIOR NATIONAL SCHOOL","ESKER","LUCAN",16282691,247,259,506
"South Dublin","19543T","SCOIL N AN CROI RO NAOFA","KILLINARDEN","TALLAGHT",14524811,125,153,278
"South Dublin","19556F","ST KILLIANS JUNIOR SCHOOL","CASTLEVIEW","TALLAGHT",14521009,97,117,214
"South Dublin","19565G","SCOIL TREASA FIRHOUSE","SCOIL TREASA BALLYCULLEN AVE","FIRHOUSE",14513141,239,194,433
"South Dublin","19566I","OUR LADY QUEEN OF APOSTLES","QUEEN OF APOSTLES NS","CLONBURRIS",14573636,247,282,529
"South Dublin","19569O","NEILLSTOWN N S","ST PETER APOSTLE NS","NEILLSTOWN",14572811,125,157,282
"South Dublin","19574H","MARLEY GRANGE NS","DIVINE WORD NS","MARLEY GRANGE",14945955,229,237,466
"South Dublin","19575J","ST MARYS JUNIOR N S","ROWLAGH","CLONDALKIN",16263266,103,128,231
"South Dublin","19576L","S N AENGHUSA","SCOIL N AENGHUSA SIN","BALROTHERY",14518984,75,88,163
"South Dublin","19577N","SCOIL IOSA","SCOIL NAIS IOSA","TYMON NORTH",14520800,36,38,74
"South Dublin","19582G","ST MAELRUAINS  N S","KILCLARE AVENUE","JOBSTOWN",14527933,38,38,76
"South Dublin","19613O","SCOIL CNOC MHUIRE SIN","KNOCKMORE AVE","KILLINARDEN",14512347,65,105,170
"South Dublin","19617W","ST MARTIN DE PORRES N S","AYLESBURY","OLD BAWN",14511319,203,214,417
"South Dublin","19623R","ST PAULS JUN NS","GREENHILLS","WALKINSTOWN",14569173,264,0,264
"South Dublin","19642V","ST PETER APOSTLE SEN NS","NEILLSTOWN","CLONDALKIN",14572799,140,164,304
"South Dublin","19646G","SCOIL SANTAIN","BOTHAR NA HABHANN MOR","TAMHLACHT",14597613,187,159,346
"South Dublin","19647I","ST MARYS SEN N S","ROWLAGH","CLONDALKIN",16262563,108,111,219
"South Dublin","19652B","AN CHROI RO NAOFA SOIS","KILLINARDEN","TALLAGHT",14524064,142,152,294
"South Dublin","19658N","BISHOP SHANAHAN NS","ORWELL PARK","TEMPLEOGUE",14508449,207,236,443
"South Dublin","19676P","SCOIL AINE NAOFA","ESKER","LUCAN",16281972,238,257,495
"South Dublin","19702N","ST THOMAS JUNIOR N S","JOBSTOWN","TALLAGHT",14525855,227,242,469
"South Dublin","19707A","ST RONANS N S","DEANSRATH","CLONDALKIN",14573653,230,255,485
"South Dublin","19742C","ST COLMCILLE SENIOR N S","KNOCKLYON","DUBLIN 16",14942527,358,354,712
"South Dublin","19743E","ST BERNADETTES JUNIOR N S","QUARRYVALE","CLONDALKIN",16263188,119,111,230
"South Dublin","19765O","ST THOMAS SENIOR N S","JOBSTOWN","TALLAGHT",14526555,176,229,405
"South Dublin","19775R","SCOIL CNOC MHUIRE JUNIOR","KNOCKMORE AVE","KILLINARDEN",14525266,65,72,137
"South Dublin","19782O","ST BRIGIDS N S","BROOKFIELD","TALLAGHT",14514700,161,181,342
"South Dublin","19785U","ST BERNADETTES SENIOR N S","QUARRYVALE","CLONDALKIN",16267116,97,127,224
"South Dublin","19799I","SACRED HEART N S","SRULEEN","CLONDALKIN",14572988,215,195,410
"South Dublin","19817H","ST MARYS N S","WOODVIEW","ESKER",16240203,182,197,379
"South Dublin","19834H","ST AIDANS NS","BROOKFIELD","TALLAGHT",14596016,170,184,354
"South Dublin","19855P","GAELSCOIL CHLUAIN DOLCAIN","BOTHAR NANGOR","CLUAIN DOLCAIN",14574970,134,139,273
"South Dublin","19865S","ARCHBISHOP RYAN J N S","BALGADDY","LUCAN",14573095,278,286,564
"South Dublin","19872P","SCOIL CHAITLIN MAUDE","CNOC MHUIRE","TAMHLACHT",14596141,96,107,203
"South Dublin","19878E","Holy Rosary Primary School","Old Court Avenue","Tallaght",14521369,246,271,517
"South Dublin","19893A","ST KILIANS SENIOR N S","CASTLEVIEW","TALLAGHT",14510100,110,121,231
"South Dublin","19940G","GAELSCOIL NAOMH PADRAIG","LEAMHCAN","CO BAILE ATHA CLIATH",16241355,177,204,381
"South Dublin","19943M","ST DAMIENS NS","BEECHFIELD CLOSE","WALKINSTOWN",14508932,72,172,244
"South Dublin","19950J","ST DOMINICS N S","TALLAGHT","DUBLIN 24",14512219,102,108,210
"South Dublin","19991A","GAELSCOIL NA CAMOIGE","ARAS CHRONAIN","BOTHAR AN ULLOIRD",14576878,127,96,223
"South Dublin","20043G","GAELSCOIL CHNOC LIAMHNA","HALLA NA NGASOGA","BOTHAR CNOC LIAMHNA",14939262,111,123,234
"South Dublin","20066S","LUCAN EDUCATE TOGETHER NS","BEWLEY WAY,","WILLSBROOK,",16281298,197,245,442
"South Dublin","20166W","GRIFFEEN VALLEY EDUCATE TOGETHER NS","GRIFFEEN GLEN BOULEVARD,","LUCAN",16219819,218,222,440
"South Dublin","20173T","ST ANNES PRIMARY SCHOOL","FETTERCAIRN","TALLAGHT",14515850,210,230,440
"South Dublin","20187H","ARCHBISHOP RYAN SENIOR N S","BALGADDY","LUCAN",14670689,283,304,587
"South Dublin","20194E","St. John the Evangelist National Sc","ADAMSTOWN","CO DUBLIN",16540358,117,155,272
"South Dublin","20223I","GAELSCOIL EISCIR RIADA","BÓTHAR AN GHRIFÍN","LEAMHCÁN",16210342,122,116,238
"South Dublin","20268H","Adamstown Castle Educate Together N","Adamstown Castle","Adamstown",16540088,69,77,146
"South Dublin","20274C","Esker Educate Together N.S.","Adamstown Castle","Adamstown",16540076,101,129,230
"South Dublin","20303G","Lucan East ETNS","Kishogue Cross","Off Griffeen Avenue",16212690,72,88,160
"TIPPERARY N.R.","00590A","BORRISOLEIGH B N S","BORRISOLEIGH","CO TIPPERARY",50451007,0,60,60
"TIPPERARY N.R.","01569O","BALLYCAHILL N S","BALLYCAHILL","THURLES",50422492,36,32,68
"TIPPERARY N.R.","01594N","ST JOHNS","ROSCREA","CO TIPPERARY",50523903,66,83,149
"TIPPERARY N.R.","02428B","LACKAMORE N S","NEWPORT","CO TIPPERARY",61378360,21,10,31
"TIPPERARY N.R.","04005G","S N NAOMH PEADAR","HORSE AND JOCKEY","THURLES",50444439,65,83,148
"TIPPERARY N.R.","04067F","CONVENT OF MERCY","NEWPORT","CO TIPPERARY",61378622,158,63,221
"TIPPERARY N.R.","06658P","KILDANGAN N S","CILL AN DAINGIN   POCON","AONACH URMHUN",6724030,69,87,156
"TIPPERARY N.R.","09190G","BOHER N S","BOHER","KILLALOE",61376199,45,53,98
"TIPPERARY N.R.","11367I","PORTROE N S","NENAGH","CO TIPPERARY",6723588,68,82,150
"TIPPERARY N.R.","11384I","GURTAGARRY N S","TOOMEVARA","NENAGH",6726004,22,24,46
"TIPPERARY N.R.","12124K","REAR N S","NEWPORT","CO TIPPERARY",6279211,29,40,69
"TIPPERARY N.R.","12540B","CLONMORE N S","TEMPLEMORE","CO TIPPERARY",50432072,36,49,85
"TIPPERARY N.R.","13867P","ROSCREA N S NO 2","ST CRONANS NS","ROSCREA",50521636,26,29,55
"TIPPERARY N.R.","13991Q","BIRDHILL N S","KILLALOE","CO TIPPERARY",61379058,68,68,136
"TIPPERARY N.R.","14460N","KILLEA N S","TEMPLEMORE","CO TIPPERARY",50431939,13,21,34
"TIPPERARY N.R.","15560W","BISHOP HARTY NS","BALLINREE","NENAGH",6729155,38,51,89
"TIPPERARY N.R.","15696B","SILVERMINES N S","NENAGH","CO TIPPERARY",6725444,38,32,70
"TIPPERARY N.R.","15778D","ST MARYS N S","NENAGH","CO TIPPERARY",6732566,27,34,61
"TIPPERARY N.R.","15795D","ST MARYS N S","TEMPLEMORE","CO TIPPERARY",50432269,12,13,25
"TIPPERARY N.R.","16112A","ST MARYS CONVENT","NENAGH","CO TIPPERARY",6731895,423,0,423
"TIPPERARY N.R.","16166A","CARRIG N S","BIRR","CO OFFALY",579120804,49,45,94
"TIPPERARY N.R.","16211C","TWO MILE BORRIS N S","THURLES","CO TIPPERARY",50444466,55,86,141
"TIPPERARY N.R.","16250M","TEMPLETUOHY N S","THURLES","CO TIPPERARY",50453175,34,43,77
"TIPPERARY N.R.","16276H","CARRIG N S","BALLYCOMMON","NENAGH",6724355,81,81,162
"TIPPERARY N.R.","16344V","ST MARYS JNR B N S","NENAGH","CO TIPPERARY",6732005,1,141,142
"TIPPERARY N.R.","16727O","SCOIL NA MBRAITHRE","NENAGH","CO TIPPERARY",6732748,0,239,239
"TIPPERARY N.R.","16810B","EOCHAILLE ARA N S","NEWTOWN","NENAGH",6723611,63,55,118
"TIPPERARY N.R.","16835R","S N NAOMH TREASA","BORRISOLEIGH","THURLES",50451473,50,15,65
"TIPPERARY N.R.","16933R","LOCH MOR MAIGH N S","TEMPLEMORE","CO TIPPERARY",50432225,46,45,91
"TIPPERARY N.R.","16979S","ST COLMCILLES PRIMARY SCHOOL","TEMPLEMORE","CO TIPPERARY",50431616,0,89,89
"TIPPERARY N.R.","17179O","S N AN CILLIN","BIRR","CO OFFALY",50921682,54,43,97
"TIPPERARY N.R.","17237C","S N CILL BARFHIONN","COOLBAWN","NENAGH",6728144,41,35,76
"TIPPERARY N.R.","17244W","S N NAOMH RUADHAIN","LORRHA","NENAGH",50947186,5,9,14
"TIPPERARY N.R.","17296S","S N BAILE NA HINSE","BIRDHILL","LIMERICK",61379404,36,42,78
"TIPPERARY N.R.","17498H","S N NAOMH SHEOSAMH","TOOMEVARA","NENAGH",6726088,36,41,77
"TIPPERARY N.R.","17512V","S N FLANNAIN NAOFA","RATH CHOBAIN","ROSCRE",579139008,27,29,56
"TIPPERARY N.R.","17543J","CLOUGHJORDAN N S","CLOUGHJORDAN","CO TIPPERARY",50542431,36,46,82
"TIPPERARY N.R.","17608L","S N LUA NAOFA","LORRHA","NENAGH",909747295,31,29,60
"TIPPERARY N.R.","17634M","SCOIL AILBHE","THURLES","CO TIPPERARY",50421448,0,246,246
"TIPPERARY N.R.","17640H","S N COLMAIN NAOFA","TIR DA GLAS","NENAGH",6722269,35,23,58
"TIPPERARY N.R.","17653Q","CASTLE INY N S","LUACH MAGH","TEMPLEMORE",50432474,15,17,32
"TIPPERARY N.R.","17679L","S N BRIGHDE","FANTAN","BORRISOLEIGH THURLES",50452220,18,5,23
"TIPPERARY N.R.","17681V","S N NA MAIGHNE","THURLES","CO TIPPERARY",50445375,45,39,84
"TIPPERARY N.R.","17703F","S N ARD CROINE","NENAGH","CO TIPPERARY",6738269,51,51,102
"TIPPERARY N.R.","17712G","S N CHIARDA NAOFA","KILKEARY","NENAGH",6734599,17,20,37
"TIPPERARY N.R.","17731K","S N IOSEF NAOFA","TEMPLEMORE","CO TIPPERARY",50431141,115,25,140
"TIPPERARY N.R.","17850S","S N PHADRAIG NAOFA","PAIRC NA COILLE","BORRISOKANE",6722163,15,8,23
"TIPPERARY N.R.","17940T","S N NA MBUACHAILLI","TULACH SEASTA","NEWPORT",61378700,0,86,86
"TIPPERARY N.R.","18087O","S N ODHRAN NAOFA","BAILE NA CLOICHE","SILVERMINES NENAGH",6725455,15,19,34
"TIPPERARY N.R.","18135W","SCOIL ANGELA","URSULINE CONVENT","THURLES",50422561,212,60,272
"TIPPERARY N.R.","18164G","S N BUIRGHEAS","NENAGH","CO TIPPERARY",6734515,42,32,74
"TIPPERARY N.R.","18207V","S N BAILE AN ATHA","KILLALOE","CO CLARE",61376340,194,199,393
"TIPPERARY N.R.","18213Q","S N LEAMHACH","THURLES","CO TIPPERARY",50423111,33,35,68
"TIPPERARY N.R.","18285S","S N CILL CHUIMIN","THURLES","CO TIPPERARY",6278144,23,16,39
"TIPPERARY N.R.","18322V","S N AN DROMA","THURLES","CO TIPPERARY",50451688,50,39,89
"TIPPERARY N.R.","18343G","S N CHAOIMHGHIN","BAILE DHAITH","THURLES",50444493,36,41,77
"TIPPERARY N.R.","18345K","S N IOSEF NAOFA","COR AN BHILE","ROSCREA",50521485,79,97,176
"TIPPERARY N.R.","18350D","S N NA HINSE","THURLES","CO TIPPERARY",50451553,26,24,50
"TIPPERARY N.R.","18369B","S N CILL RUADHAIN","NENAGH","CO TIPPERARY",6734366,52,70,122
"TIPPERARY N.R.","18379E","BARNANE N S","TEMPLEMORE","CO TIPPERARY",50431196,33,28,61
"TIPPERARY N.R.","18396E","S N RATH EILTE","THURLES","CO TIPPERARY",50445266,39,43,82
"TIPPERARY N.R.","18435L","SACRED HEART PRIMARY SCHOOL","NEWLINE","ROSCREA",50521620,136,112,248
"TIPPERARY N.R.","18443K","S N IOSEF NAOFA","EAGLAIS","BORRISOKANE",6721271,18,19,37
"TIPPERARY N.R.","18465U","S N LIOS AN HALLA","NENAGH","CO TIPPERARY",6734627,38,56,94
"TIPPERARY N.R.","18557C","S N TEAMPALL DOIRE","NENAGH","CO TIPPERARY",50452308,46,48,94
"TIPPERARY N.R.","18559G","S N CILL NA NAOMH","KILLEEN","NENAGH",6725311,16,8,24
"TIPPERARY N.R.","18775M","S N MICHEAL NAOFA","HOLYCROSS","THURLES",50443337,96,113,209
"TIPPERARY N.R.","19422H","CLOUGHJORDAN NO 1 N S","TEMPLEMORE ROAD","CLOUGHJORDAN",50542318,41,45,86
"TIPPERARY N.R.","19640R","SCOIL MHUIRE","LISMACKIN","ROSCREA",50543308,39,43,82
"TIPPERARY N.R.","19677R","SCOIL IOSAGAIN","UPPERCHURCH CENTRAL NS","THURLES",50454331,63,66,129
"TIPPERARY N.R.","19874T","SCOIL NA TOIRBHIRTE","PRESENTATION CONVENT NS","THURLES",50422331,155,66,221
"TIPPERARY N.R.","19937R","GAELSCOIL AONACH","BOTHAR NAOMH CHONLAIN","AONACH URMHUMHAN",6733509,113,88,201
"TIPPERARY N.R.","19968F","GAELSCOIL DURLAS EILE","DURLAS","CO TIOBRAID ARAINN",50421497,98,121,219
"TIPPERARY N.R.","20062K","SCOIL MHUIRE","BORRISOKANE","CO TIPPERARY",6727477,69,58,127
"TIPPERARY S.R.","00606M","MONARD N S","MONARD","SOLOHEAD",6247557,29,27,56
"TIPPERARY S.R.","01285A","TIPPERARY JNR BN S","TIPPERARY","CO TIPPERARY",6251913,0,110,110
"TIPPERARY S.R.","01862M","TIPPERARY G N S","ST.MICHAEL'S ST","TIPPERARY",6233527,168,0,168
"TIPPERARY S.R.","02237R","DUALLA N S","DUALLA","CASHEL",6262241,23,22,45
"TIPPERARY S.R.","02670I","SAN ISADOIR","BOTHAR LEATHAN","CASHEL",50441184,53,55,108
"TIPPERARY S.R.","04075E","MOYGLASS N S","MOYGLASS","FETHARD",5231885,53,64,117
"TIPPERARY S.R.","04620D","THOMASTOWN N S","THOMASTOWN","GOLDEN CASHEL",6272471,53,56,109
"TIPPERARY S.R.","05144C","NEW INN B N S","CASHEL","CO TIPPERARY",5262336,0,38,38
"TIPPERARY S.R.","06789H","LISRONAGH N S","LISRONAGH","CLONMEL",5222167,54,53,107
"TIPPERARY S.R.","07048Q","MOHOBER N S","MOHOBER","MULLINAHONE",5254561,22,19,41
"TIPPERARY S.R.","07245S","CULLEN N S","CULLEN","CO TIPPERARY",6247758,8,15,23
"TIPPERARY S.R.","07358I","S N SCEICHIN A RINCE","AN CHUIRT DOITE","AN CHATHAIR",5267421,16,20,36
"TIPPERARY S.R.","08316U","NEWTOWN N S","NEWTOWN","SOLOHEAD",6233413,9,13,22
"TIPPERARY S.R.","08903M","FETHARD CONVENT","FETHARD","CO TIPPERARY",526131493,110,30,140
"TIPPERARY S.R.","09432E","ST JOSEPHS PRIMARY SCHOOL","Murgasty Road","Tipperary Town",6252154,165,0,165
"TIPPERARY S.R.","09967U","UPPER NEWTOWN N S","UPPER NEWTOWN","CARRICK ON SUIR",51641551,26,24,50
"TIPPERARY S.R.","10120P","S N MHUIRE NA TROCAIRE","CAHIR","CO TIPPERARY",5241950,231,67,298
"TIPPERARY S.R.","10533R","BALLYDREHID N S","CAHIR","CO TIPPERARY",5242581,11,19,30
"TIPPERARY S.R.","11453B","LISNAMROCK N S","COALBROOK","THURLES",5254515,26,35,61
"TIPPERARY S.R.","11470B","SLIEVEARDAGH N S","THE COMMONS","THURLES",5254422,28,25,53
"TIPPERARY S.R.","11605V","ROSEGREEN N S","CNOCAN AN TEAMPAIL","ROSEGREEN",6261938,57,77,134
"TIPPERARY S.R.","11872V","CLOCHAR NA TOIRBHIRTE","PRESENTATION CONVENT","CARRICK ON SUIR",51640798,282,114,396
"TIPPERARY S.R.","12180U","PRESENTATION PRIMARY SCHOOL","CLONMEL","CO TIPPERARY",5223548,216,54,270
"TIPPERARY S.R.","12349L","S N MUIRE NA NAINGEAL","CLOCHAR NA CARTHANACHTA","SRAID MORTUIN",5221099,413,24,437
"TIPPERARY S.R.","13014I","S N NAOMH PADRAIG","FETHARD","CO TIPPERARY",526131925,0,64,64
"TIPPERARY S.R.","13210I","ST JOSEPHS NATIONAL SCHOOL","BALLINGARRY","THURLES",5254533,30,30,60
"TIPPERARY S.R.","13404V","Scoil Mhuire Gan Smál","NEW INN","CASHEL",527462122,63,29,92
"TIPPERARY S.R.","13678M","KILLURNEY N S","BALLYPATRICK","CLONMEL",5233427,16,24,40
"TIPPERARY S.R.","13847J","HOLLYFORD N S","HOLLYFORD","CO TIPPERARY",6277226,21,21,42
"TIPPERARY S.R.","14008S","S N BHRIDE","DUN NA SCIATH","CURRAGHPOOR",6271388,34,48,82
"TIPPERARY S.R.","14181J","POULICAPPLE N S","CALLAN","CO KILKENNY",5253436,27,23,50
"TIPPERARY S.R.","14426N","KNOCKAVILLA N S","DUNDRUM","CO TIPPERARY",6271533,67,85,152
"TIPPERARY S.R.","14791N","CAPPAWHITE N S","CAPPAWHITE","CO TIPPERARY",6275363,40,54,94
"TIPPERARY S.R.","15008A","SHRONELL N S","LATTIN","TIPPERARY",6255189,35,46,81
"TIPPERARY S.R.","15157R","MOUNT BRUIS N S","MOUNT BRUIS","TIPPERARY TOWN",6255339,57,45,102
"TIPPERARY S.R.","15299O","GAILE N S","HOLYCROSS","THURLES",50441347,5,15,20
"TIPPERARY S.R.","15362S","S N MICHIL NAOFA","MULLINAHONE","THURLES",5253304,55,55,110
"TIPPERARY S.R.","15970S","BALLYTARSNA N S","CASHEL","CO TIPPERARY",50441323,36,60,96
"TIPPERARY S.R.","16059W","EMLY N S","EMLY","CO TIPPERARY",6257422,32,58,90
"TIPPERARY S.R.","16077B","ARDFINNAN N S","CLONMEL","CO TIPPERARY",5266397,103,110,213
"TIPPERARY S.R.","16111V","KILLUSTY N S","FETHARD","CO TIPPERARY",5232314,22,16,38
"TIPPERARY S.R.","16725K","S N MHUIRE NA MBRAITHRE","CARRICK ON SUIR","CO TIPPERARY",51641333,0,164,164
"TIPPERARY S.R.","16728Q","ST MARYS N S","IRISHTOWN","CLONMEL",5221594,0,179,179
"TIPPERARY S.R.","16729S","ST PETER AND PAUL","CLONMEL","CO TIPPERARY",5221964,0,288,288
"TIPPERARY S.R.","17114J","S N AN GHABHAILIN","CASHEL","CO TIPPERARY",6272164,28,35,63
"TIPPERARY S.R.","17140K","S N BAILE SLUAGH","THURLES","CO TIPPERARY",568834533,12,27,39
"TIPPERARY S.R.","17276M","SCOIL NA MBRAITHRE","TIPPERARY","CO TIPPERARY",6252656,0,222,222
"TIPPERARY S.R.","17332T","ST MARYS PAROCHIAL SCHOOL","CLONMEL","CO. TIPPERARY.",5227876,18,13,31
"TIPPERARY S.R.","17486A","S N CLEIREACHAIN","CLONMEL","CO TIPPERARY",5235400,83,92,175
"TIPPERARY S.R.","17511T","S N BAILE AN IUBHAIR","THURLES","CO TIPPERARY",5256807,28,26,54
"TIPPERARY S.R.","17542H","S N RATH CHAOMHGHIN","CLONMEL","CO TIPPERARY",5221680,61,64,125
"TIPPERARY S.R.","17580P","S N GORT NA HUAIGHE","THURLES","CO TIPPERARY",568834390,57,54,111
"TIPPERARY S.R.","17620B","S N ROIS MHOIR","CLONOULTY","GOOLDS CROSS",50442019,26,34,60
"TIPPERARY S.R.","17621D","S N AN BHEALAIGH","CLONOULTY","GOOLDS CROSS",50442015,16,21,37
"TIPPERARY S.R.","17665A","S N GLEANN GUAIL","THURLES","CO TIPPERARY",5256644,28,27,55
"TIPPERARY S.R.","17694H","S N CHLUAININ","CLONMEL","CO TIPPERARY",5231887,46,36,82
"TIPPERARY S.R.","17779P","POWERSTOWN N S","CLONMEL","CO TIPPERARY",5223178,126,162,288
"TIPPERARY S.R.","17783G","S N CHUIRT DOIGHTE","CAHIR","CO TIPPERARY",5267202,19,20,39
"TIPPERARY S.R.","17799V","S N NA HAILLE","AN MHOIN ARD","CO TIOBRAD ARANN",6276254,46,41,87
"TIPPERARY S.R.","18062V","S N AN GRAINSEACH","CLONMEL","CO TIPPERARY",5238252,91,95,186
"TIPPERARY S.R.","18085K","BALLYNEALE N S","CARRICK ON SUIR","CO TIPPERARY",51641417,42,39,81
"TIPPERARY S.R.","18326G","S N NAOMH PADRAIG","CILL CHAIS","CLONMEL",5233397,23,23,46
"TIPPERARY S.R.","18459C","SCOIL MHUIRE","CILL MHEANMAN","MULLINAHONE THURLES",5253542,24,24,48
"TIPPERARY S.R.","18486F","S N CILL SIOLAIN","CILL SIOLAIN","CLONMEL",5233317,59,76,135
"TIPPERARY S.R.","18501V","GRANGEMOCKLER NS","CARRICK ON SUIR","CO TIPPERARY",51647222,49,49,98
"TIPPERARY S.R.","18512D","SCOIL PHROINSIAS NAOFA","GARRYSHANE","CO TIPPERARY",6276288,8,13,21
"TIPPERARY S.R.","18528S","ANNACARTY N S","ANNACARTY","CO TIPPERARY",6271566,45,51,96
"TIPPERARY S.R.","18538V","SCOIL MHUIRE","CAISLEAN NUA","CLONMEL",5236527,44,47,91
"TIPPERARY S.R.","18582B","BALLYLOOBY N S","CAHIR","CO TIPPERARY",5242165,80,81,161
"TIPPERARY S.R.","18716T","CAHIR B N S","CAHIR","CO TIPPERARY",5242062,0,180,180
"TIPPERARY S.R.","19294B","LISVERNANE N S","GALBALLY","CO TIPPERARY",6256288,32,33,65
"TIPPERARY S.R.","19305D","TANKERSTOWN N S","TANKERSTOWN","BANSHA",6254588,41,51,92
"TIPPERARY S.R.","19356U","KILLENAULE N S","KILLENAULE","THURLES",5256447,81,89,170
"TIPPERARY S.R.","19421F","KILROSS NS","KILROSS","CO TIPPERARY",6255472,17,16,33
"TIPPERARY S.R.","19540N","CLOGHEEN CENTRAL N S","CLOGHEEN","CO TIPPERARY",5265370,31,51,82
"TIPPERARY S.R.","19645E","ST OLIVER PLUNKETTS NS","HEYWOOD RD","CLONMEL",5221016,209,263,472
"TIPPERARY S.R.","19689B","BANSHA N S","BANSHA","CO TIPPERARY",868200225,34,25,59
"TIPPERARY S.R.","19690J","CLONOULTY CENTRAL N S","GOOLDS CROSS","CO TIPPERARY",50442029,28,28,56
"TIPPERARY S.R.","19692N","ST JOHN THE BAPTIST","OLD ROAD","CASHEL",6261833,266,0,266
"TIPPERARY S.R.","19696V","CASHEL DEANERY","CASHEL","CO TIPPERARY",6261833,17,24,41
"TIPPERARY S.R.","19879G","NAOMH PADRAIG  JUNIOR","DRANGAN","THURLES",5252278,32,31,63
